BOOK_ID,FILENAME,LIBRARIES,TITLE,AUTH_LAST,AUTH_FIRST,AUTH_ID,WRITTEN_AS,PUBL_CITY,PUBLISHER,PUBL_DATE,SOURCE,NATIONALITY,GENRE,CLEAN?,GENRE_2,BESTSELLER?
25022,00025022.txt,934,Angels & demons,Brown,Dan,A_03821,,New York,Random House Large Print,2000,k,American,ADV,c,,
25023,00025023.txt,1229,Fay,Brown,Larry,A_03822,,"""Chapel Hill, NC""",Algonquin Books of Chapel Hill,2000,k,American,,c,,
25024,00025024.txt,448,Quickening,Brown,Laura Catherine,A_03823,,New York,Random House,2000,k,American,,c,,
25025,00025025.txt,1195,Half a heart,Brown,Rosellen,A_03824,,New York,"""Farrar, Straus, & Giroux""",2000,k,American,,c,,
25026,00025026.txt,867,Mr. Spaceman,Butler,Robert Olen,A_03830,,New York,Grove Press,2000,k,American,,c,,
25027,00025027.txt,934,Grant,Byrd,Max,A_00507,,New York,Bantam Books,2000,k,American,,c,,
25028,00025028.txt,488,Everything I long for,Carlson,Melody,A_03835,,"""Eugene, OR""",Harvest House Publishers,2000,k,American,,c,,
25029,00025029.txt,463,Feeding Christine,Chepaitis,Barbara,A_03842,,New York,Bantam Books,2000,k,American,,c,,
25030,00025030.txt,1416,Running blind,Child,Lee,A_03846,,New York,G.P. Putnam's Sons,2000,k,American,,c,,
25031,00025031.txt,742,Sometimes I dream in Italian,Ciresi,Rita,A_03849,,New York,Delacorte Press,2000,k,American,,c,,
25032,00025032.txt,724,The bear and the dragon,Clancy,Tom,A_03850,,New York,Random House Large Print,2000,k,American,,c,,
25033,00025033.txt,1241,Let me whisper in your ear,Clark,Mary Jane Behrends,A_03851,,New York,St. Martin's Press,2000,k,American,,c,,
25034,00025034.txt,1235,The spirit woman,Coel,Margaret,A_03853,,New York,Berkley Prime Crime,2000,k,American,,c,,
25035,00025035.txt,497,Hair raiser,Cohen,Nancy J.,A_03855,,New York,Kensington Books,2000,k,American,,c,,
25036,00025036.txt,1491,Lethal seduction,Collins,Jackie,A_00701,,New York,Simon & Schuster,2000,k,British,,c,,
25037,00025037.txt,975,Deus lo volt!,Connell,Evan S.,A_00713,,"""Washington, DC""",Counterpoint,2000,k,American,,c,,
25038,00025038.txt,642,Airtight case,Connor,Beverly,A_03858,,"""Nashville, TN""",Cumberland House,2000,k,American,,c,,
25039,00025039.txt,547,Robbers,Cook,Christopher,A_03860,,New York,Carroll & Graf,2000,k,American,,c,,
25040,00025040.txt,1161,Places in the dark,Cook,Thomas H,A_00726,,New York,Bantam Books,2000,k,American,,c,,
25041,00025041.txt,803,The island of Heavenly Daze,Copeland,Lori,A_03863,,Nashville,Word Pub.,2000,k,American,,c,,
25042,00025042.txt,3220,The last precinct,Cornwell,Patricia Daniels,A_00754,,New York,G.P. Putnam's Sons,2000,k,American,,c,,
25043,00025043.txt,974,Vineyard blues,Craig,Philip R.,A_03866,,New York,Charles Scribner's Sons,2000,k,American,,c,,
25044,00025044.txt,1305,Honest doubt,Heilbrun,Carolyn Gold,A_03868,1,New York,Ballantine Books,2000,k,American,,c,,
25045,00025045.txt,442,Daemonomania,Crowley,John,A_03869,,New York,Bantam Books,2000,k,American,,c,,
25046,00025046.txt,1002,Authorized personnel only,D'Amato,Barbara,A_03873,,New York,Forge,2000,k,American,,c,,
25047,00025047.txt,541,Creeps Suzette,Daheim,Mary,A_03874,,New York,Avon Twilight,2000,k,American,,c,,
25048,00025048.txt,471,The alpine menace,Daheim,Mary,A_03874,,New York,Fawcett Books,2000,k,American,,c,,
25049,00025049.txt,2356,Tough cookie,Davidson,Diane Mott,A_00856,,New York,Bantam Books,2000,k,American,,c,,
25050,00025050.txt,723,The lion's game,DeMille,Nelson,A_00910,,"""Thorndike, ME""",Thorndike Press,2000,k,American,,c,,
25051,00025051.txt,958,Fasting: feasting,Desai,Anita,A_03888,,New York,Houghton Mifflin Co.,2000,k,American,,c,,
25052,00025052.txt,552,The dragon and the fair maid of Kent,Dickson,Gordon R,A_00936,,New York,Tor,2000,k,American,SCI,c,,
25053,00025053.txt,622,Cold and pure and very dead,Dobson,Joanne,A_03894,,New York,"""Doubleday, Page & Co.""",2000,k,American,,c,,
25054,00025054.txt,499,Lt. Leary: commanding,Drake,David,A_00993,,New York,Distributed by Simon & Schuster,2000,k,American,,c,,
25055,00025055.txt,525,Hunts in dreams,Drury,Tom,A_03898,,Boston,Houghton Mifflin Co.,2000,k,American,,c,,
25056,00025056.txt,1581,Jim the boy,Earley,Tony,A_03903,,Boston,"""Little, Brown & Co.""",2000,k,American,,c,,
25057,00025057.txt,733,The Danish girl,Ebershoff,David,A_03904,,New York,Viking,2000,k,American,,c,,
25058,00025058.txt,564,Child of flame,Rasmussen,Alis A.,A_03906,1,New York,DAW Books,2000,k,American,,c,,
25059,00025059.txt,566,After life,Ellis,Rhian,A_03907,,New York,Viking,2000,k,American,,c,,
25060,00025060.txt,543,Loving Graham Greene,Emerson,Gloria,A_03908,,New York,Random House,2000,k,American,,c,,
25061,00025061.txt,554,Face down beneath the Eleanor Cross,Emerson,Kathy Lynn,A_03909,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25062,00025062.txt,606,Face down under the Wych elm,Emerson,Kathy Lynn,A_03909,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25063,00025063.txt,2544,Hot six,Evanovich,Janet,A_03911,,New York,St. Martin's Press,2000,k,American,,c,,
25064,00025064.txt,1461,Greenwich,Fast,Howard,A_01139,,New York,"""Harcourt, Brace & Co.""",2000,k,American,,c,,
25065,00025065.txt,459,Cross dressing,Fitzhugh,Bill,A_03922,,New York,W. Morrow,2000,k,American,,c,,
25066,00025066.txt,509,Dream of the walled city,Fleischman,Lisa Huang,A_03923,,New York,Pocket Books,2000,k,American,,c,,
25067,00025067.txt,1334,The third option,Flynn,Vince,A_03928,,New York,Pocket Books,2000,k,American,,c,,
25068,00025068.txt,550,A triumph of souls,Foster,Alan Dean,A_01230,,New York,Aspect/Warner Books,2000,k,American,,c,,
25069,00025069.txt,615,Dirge,Foster,Alan Dean,A_01230,,New York,Ballantine,2000,k,American,,c,,
25070,00025070.txt,1104,Passing by Samaria,Foster,Sharon Ewell,A_03931,,"""Sisters, OR""", Alabaster Books,2000,k,American,,c,,
25071,00025071.txt,1658,Circle of three,Gaffney,Patricia,A_03940,,New York,Harper & Bros.,2000,k,American,,c,,
25072,00025072.txt,696,Anonymous Rex,Garcia,Eric,A_03943,,New York,Villard Books,2000,k,American,,c,,
25073,00025073.txt,471,Details at ten,Joe,Yolanda,A_03944,1,New York,Simon & Schuster,2000,k,American,,c,,
25074,00025074.txt,698,Broken English,Gaus,Paul L,A_03946,,"""Athens, OH""",Athens,2000,k,American,,c,,
25075,00025075.txt,717,Iron shoes,Giles,Molly,A_03950,,New York,Simon & Schuster,2000,k,American,,c,,
25076,00025076.txt,798,The death of an Irish lover,Gill,Bartholomew,A_01356,,New York,W. Morrow,2000,k,American,,c,,
25077,00025077.txt,958,Even Steven,Gilstrap,John,A_03952,,New York,Pocket Books,2000,k,American,,c,,
25078,00025078.txt,757,Tracking time,Glass,Leslie,A_03953,,New York,E.P. Dutton,2000,k,American,,c,,
25079,00025079.txt,791,The last Jew,Gordon,Noah,A_01410,,New York,St. Martin's Press,2000,k,American,,c,,
25080,00025080.txt,434,Voodoo moon,Gorman,Edward,A_01411,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25081,00025081.txt,768,Wake up little Susie,Gorman,Edward,A_01411,,New York,Carroll & Graf Publishers,2000,k,American,,c,,
25082,00025082.txt,1965,The second silence,Goudge,Eileen,A_01415,,New York,Viking,2000,k,American,,c,,
25083,00025083.txt,409,Blind waves,Gould,Steven,A_03956,,New York,Tor,2000,k,American,,c,,
25084,00025084.txt,563,Wicked fix,Squibb,Mary,A_03958,1,New York,Bantam Books,2000,k,American,,c,,
25085,00025085.txt,637,The last great dance on Earth,Gulland,Sandra,A_03963,,New York,Charles Scribner's Sons,2000,k,American,,c,,
25086,00025086.txt,1241,Home to Harmony,Gulley,Philip,A_03964,,"""Sisters, OR""",Multnomah Publishers,2000,k,American,,c,,
25087,00025087.txt,585,Five card stud,Gunn,Elizabeth,A_03965,,New York,Walker & Co.,2000,k,American,,c,,
25088,00025088.txt,1019,Last puzzle & testament,Hall,Parnell,A_01508,,New York,Bantam Books,2000,k,American,,c,,
25089,00025089.txt,1749,The gates of the Alamo,Harrigan,Stephen,A_01553,,New York,Alfred A. Knopf,2000,k,American,,c,,
25090,00025090.txt,784,The big thaw,Harstad,Donald,A_03977,,New York,"""Doubleday, Page & Co.""",2000,k,American,,c,,
25091,00025091.txt,1618,Sugarplum dead,Hart,Carolyn G,A_01576,,New York,Morrow,2000,k,American,,c,,
25092,00025092.txt,517,The doctor makes a dollhouse call,Hathaway,Robin,A_03980,,New York,Thomas Dunne Books/St. Martin's Minotaur,2000,k,American,,c,,
25093,00025093.txt,549,The old American,Hebert,Ernest,A_01607,,"""Hanover, NH""",University Press of New England,2000,k,American,,c,,
25094,00025094.txt,1076,Name dropping,Heller,Jane,A_03990,,New York,St. Martin's Press,2000,k,American,,c,,
25095,00025095.txt,405,Everything you know,Heller,Zoe,A_03991,,New York,Alfred A. Knopf,2000,k,American,,c,,
25096,00025096.txt,552,The question of Bruno,Hemon,Aleksandar,A_03993,,New York,Nan A. Talese,2000,k,American,,c,,
25097,00025097.txt,1055,Beneath the ashes,Henry,Sue,A_03996,,New York,W. Morrow,2000,k,American,,c,,
25098,00025098.txt,508,The snowfly,Heywood,Joseph,A_03998,,New York,Lyons Press,2000,k,American,,c,,
25099,00025099.txt,2102,Sick puppy,Hiaasen,Carl,A_01645,,New York,Alfred A. Knopf,2000,k,American,,c,,
25100,00025100.txt,519,Time of the assassins,Holton,Hugh,A_04002,,New York,Forge,2000,k,American,,c,,
25101,00025101.txt,911,Hiding in the shadows,Hooper,Kay,A_04004,,New York,Bantam Books,2000,k,American,,c,,
25102,00025102.txt,798,Stealing shadows,Hooper,Kay,A_04004,,New York,Bantam Books,2000,k,American,,c,,
25103,00025103.txt,608,Midnight robber,Hopkinson,Nalo,A_04005,,New York,Warner Books,2000,k,American,,c,,
25104,00025104.txt,731,Discovering the body,Howard,Mary,A_04006,,New York,William Morrow & Co.,2000,k,American,,c,,
25105,00025105.txt,406,Ransom at the opera,Hunter,Fred,A_04008,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25106,00025106.txt,1619,Hot springs,Hunter,Stephen,A_01739,,New York,Simon & Schuster,2000,k,American,,c,,
25107,00025107.txt,1040,Electric God,Hyde,Catherine Ryan,A_04009,,New York,Simon & Schuster,2000,k,American,,c,,
25108,00025108.txt,643,Murder among strangers,Jacobs,Jonnie,A_04012,,New York,Kensington Books,2000,k,American,DET,c,,
25109,00025109.txt,1219,The road taken,Jaffe,Rona,A_04016,,New York,E.P. Dutton,2000,k,American,,c,,
25110,00025110.txt,1337,Though none go with me,Jenkins,Jerry B,A_04020,,"""Grand Rapids, MI""",Zondervan Pub. House,2000,k,American,,c,,
25111,00025111.txt,1940,Winter's heart,Jordan,Robert,A_04025,,New York,Tor Fantasy,2000,k,American,,c,,
25112,00025112.txt,927,Fall of a cosmonaut,Kaminsky,Stuart M,A_01854,,New York,Mysterious Press,2000,k,American,,c,,
25113,00025113.txt,1220,The big silence,Kaminsky,Stuart M,A_01854,,New York,Forge,2000,k,American,,c,,
25114,00025114.txt,1106,The running mate,Klein,Joe,A_04046,,New York,Dial Press,2000,k,American,,c,,
25115,00025115.txt,1173,Brightly burning,Lackey,Mercedes,A_01975,,New York,DAW Books : Distributed by Penguin Putnam,2000,k,American,,c,,
25116,00025116.txt,929,Showers in season,LaHaye,Beverly,A_04056,,"""Grand Rapids, MI""",Zondervan Pub. House,2000,k,American,,c,,
25117,00025117.txt,999,Welcome to the great mysterious,Landvik,Lorna,A_04060,,New York,Ballantine Books,2000,k,American,,c,,
25118,00025118.txt,723,The black rood,Lawhead,Steve,A_02004,,New York,EOS,2000,k,American,,c,,
25119,00025119.txt,605,Pisces rising,Lawrence,Martha C,A_04063,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25120,00025120.txt,436,Six figures,Leebron,Fred,A_04065,,New York,Alfred A. Knopf,2000,k,American,,c,,
25121,00025121.txt,447,Behold a pale horse,Leib,Franklin Allen,A_04067,,New York,Forge,2000,k,American,,c,,
25122,00025122.txt,1747,In the fall,Lent,Jeffrey,A_04068,,New York,Atlantic Monthly Press,2000,k,American,,c,,
25123,00025123.txt,2086,Pagan babies,Leonard,Elmore,A_02043,,New York,Delacorte Press,2000,k,American,,c,,
25124,00025124.txt,1233,The diagnosis,Lightman,Alan P.,A_04074,,New York,Pantheon Books,2000,k,American,,c,,
25125,00025125.txt,1509,A conspiracy of paper,Liss,David,A_04075,,New York,Random House,2000,k,American,,c,,
25126,00025126.txt,842,The missing world,Livesey,Margot,A_04078,,New York,Alfred A. Knopf,2000,k,American,,c,,
25127,00025127.txt,618,Dark coulee,Logue,Mary,A_04079,,New York,Walker & Co.,2000,k,American,,c,,
25128,00025128.txt,2471,The Prometheus deception,Ludlum,Robert,A_02148,,New York,St. Martin's Press,2000,k,American,ADV,c,,
25129,00025129.txt,527,The color of hope,Horwood,Susan Elizabeth,A_04086,1,New York,St. Martin's Press,2000,k,American,,c,,
25130,00025130.txt,764,Windchill summer,Mailer,Norris Church,A_04088,,New York,Random House,2000,k,American,,c,,
25131,00025131.txt,414,The Biograph Girl,Mann,William J,A_04092,,New York,Kensington Books,2000,k,American,,c,,
25132,00025132.txt,436,A trick of nature,Matson,Suzanne,A_04097,,New York,W.W. Norton,2000,k,American,,c,,
25133,00025133.txt,1510,Pegasus in space,McCaffrey,Anne,A_02292,,New York,Ballantine,2000,k,American,FANT,c,,
25134,00025134.txt,416,Double deal,McClister,Michael,A_04102,,New York,Thomas Dunne Books/St. Martin's Minotaur,2000,k,American,,c,,
25135,00025135.txt,760,Infinity beach,McDevitt,Jack,A_02325,,New York,Harper & Bros.,2000,k,American,,c,,
25136,00025136.txt,797,Sugar,McFadden,Bernice L,A_04104,,New York,E.P. Dutton,2000,k,American,,c,,
25137,00025137.txt,1201,The Judas judge,McGarrity,Michael,A_04105,,New York,E.P. Dutton,2000,k,American,,c,,
25138,00025138.txt,743,Shadow baby,McGhee,Alison,A_04106,,New York,Harmony Books,2000,k,American,,c,,
25139,00025139.txt,887,The incumbent,McGrory,Brian,A_04107,,New York,Pocket Books,2000,k,American,,c,,
25140,00025140.txt,804,Sugar and spite,Massie,Sonja,A_04108,1,New York,Kensington Books,2000,k,American,,c,,
25141,00025141.txt,541,Twice dying,McMahon,Neil,A_04111,,New York,Harper & Bros.,2000,k,American,,c,,
25142,00025142.txt,592,Turkey Day murder,Meier,Leslie,A_04113,,New York,Kensington Books,2000,k,American,DET,c,,
25143,00025143.txt,834,Innocence,Mendelsohn,Jane,A_04115,,New York,Riverhead Books,2000,k,American,,c,,
25144,00025144.txt,453,Killer commute,Millhiser,Marlys,A_04119,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25145,00025145.txt,1314,Becoming Madame Mao,Min,Anchee,A_04121,,Boston,Houghton Mifflin Co.,2000,k,American,,c,,
25146,00025146.txt,571,Scion of Cyador,Modesitt,L. E.,A_04127,,New York,Tor,2000,k,American,,c,,
25148,00025148.txt,647,Sisters of Cain,Monfredo,Miriam Grace,A_04129,,New York,Berkley Prime Crime,2000,k,American,,c,,
25149,00025149.txt,672,God don't like ugly,Monroe,Mary,A_02442,,New York,Dafina Books,2000,k,American,,c,,
25150,00025150.txt,633,Woman of grace,Morgan,Kathleen,A_04133,,"""Grand Rapids, MI""",F.H. Revell,2000,k,American,,c,,
25151,00025151.txt,1408,Burnt sienna,Morrell,David,A_02476,,New York,Warner Books,2000,k,American,,c,,
25152,00025152.txt,865,Beneath the mockingbird's wings,Morris,Gilbert,A_02479,,Minneapolis,Bethany House Publishers,2000,k,American,,c,,
25153,00025153.txt,861,The glorious prodigal,Morris,Gilbert,A_02479,,Minneapolis,Bethany House,2000,k,American,,c,,
25154,00025154.txt,1001,Driven with the wind,Morris,Lynn,A_04134,,Minneapolis,Bethany House Publishers,2000,k,American,,c,,
25155,00025155.txt,1163,Fiona Range,Morris,Mary McGarry,A_04136,,New York,Viking,2000,k,American,,c,,
25156,00025156.txt,427,Large target,Murray,Lynne,A_04142,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25157,00025157.txt,489,The guardship,Nelson,James L,A_04144,,New York,Post Road Press,2000,k,American,,c,,
25158,00025158.txt,563,To wear the white cloak,Newman,Sharan,A_02550,,New York,Forge,2000,k,American,,c,,
25159,00025159.txt,819,The burning city,Niven,Larry,A_02558,,New York,Pocket Books,2000,k,American,SCI,c,,
25160,00025160.txt,524,A whisper of danger,Palmer,Catherine,A_04161,,"""Carol Stream, IL""",Tyndale House Publishers,2000,k,American,,c,,
25161,00025161.txt,546,The patient,Palmer,Michael,A_02641,,New York,Random House Large Print,2000,k,American,,c,,
25162,00025162.txt,2455,Hugger mugger,Parker,Robert B.,A_02653,,New York,G.P. Putnam's Sons,2000,k,American,,c,,
25163,00025163.txt,2481,Perish twice,Parker,Robert B.,A_02653,,New York,G.P. Putnam's Sons,2000,k,American,,c,,
25164,00025164.txt,1409,Red light,Parker,T. Jefferson,A_04162,,New York,Hyperion,2000,k,American,,c,,
25165,00025165.txt,2707,Roses are red,Patterson,James,A_02670,,Boston,"""Little, Brown""",2000,k,American,,c,,
25166,00025166.txt,1026,Blue Ridge,Pearson,T. R.,A_02685,,New York,Viking,2000,k,American,,c,,
25168,00025168.txt,557,Blindsided,Phillips,Clyde,A_04175,,New York,W. Morrow,2000,k,American,,c,,
25169,00025169.txt,947,Plowing the dark,Powers,Richard,A_04183,,New York,"""Farrar, Straus, & Giroux""",2000,k,American,POMO,c,,
25170,00025170.txt,1359,The lighthouse keeper,Pratt,James Michael,A_04184,,New York,St. Martin's Press,2000,k,American,,c,,
25171,00025171.txt,1068,Tides of war,Pressfield,Steven,A_04185,,New York,"""Doubleday, Page & Co.""",2000,k,American,,c,,
25172,00025172.txt,1375,The ice limit,Preston,Douglas J,A_04186,,New York,Warner Books,2000,k,American,,c,,
25173,00025173.txt,2253,Wicked widow,Krentz,Jayne Ann,A_04189,1,New York,Bantam Books,2000,k,American,,c,,
25174,00025174.txt,764,Bodega dreams,Quionez,Ernesto,A_04191,,New York,Vintage Contemporaries,2000,k,American,,c,,
25175,00025175.txt,754,The lost legends of New Jersey,Reiken,Frederick,A_04195,,New York,"""Harcourt, Brace & Co.""",2000,k,American,,c,,
25176,00025176.txt,2490,Merrick,Rice,Anne,A_02885,,New York,Alfred A. Knopf,2000,k,American,,c,,
25177,00025177.txt,2129,Ghost moon,Robards,Karen,A_02917,,New York,Delacorte Press,2000,k,American,,c,,
25178,00025178.txt,1945,Paradise County,Robards,Karen,A_02917,,New York,Pocket Books,2000,k,American,,c,,
25179,00025179.txt,2260,The human stain,Roth,Philip,A_02981,,Boston,Houghton Mifflin Co.,2000,k,American,POMO,c,,
25180,00025180.txt,612,A twist at the end,Saylor,Steven,A_04216,,New York,Simon & Schuster,2000,k,American,,c,,
25181,00025181.txt,783,Last seen in Massilia,Saylor,Steven,A_04216,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25182,00025182.txt,416,Use me,Schappell,Elissa,A_04220,,New York,W. Morrow,2000,k,American,,c,,
25183,00025183.txt,816,The naked detective,Shames,Laurence,A_04227,,New York,Villard,2000,k,American,,c,,
25184,00025184.txt,673,An obedient father,Sharma,Akhil,A_04228,,New York,"""Farrar, Straus & Giroux""",2000,k,American,,c,,
25185,00025185.txt,2392,The sky is falling,Sheldon,Sidney,A_03103,,New York,W. Morrow,2000,k,American,,c,,
25186,00025186.txt,1051,The fig eater,Shields,Jody,A_04232,,Boston,"""Little, Brown""",2000,k,American,,c,,
25187,00025187.txt,2588,Nora: Nora,Siddons,Anne Rivers,A_03134,,New York,Harper & Bros.,2000,k,American,,c,,
25188,00025188.txt,2257,Horse heaven,Smiley,Jane,A_03166,,New York,Alfred A. Knopf,2000,k,American,,c,,
25189,00025189.txt,893,Be the one,Smith,April,A_04240,,New York,Alfred A. Knopf,2000,k,American,,c,,
25190,00025190.txt,1274,Nothing gold can stay,Stabenow,Dana,A_04244,,New York,E.P. Dutton,2000,k,American,,c,,
25191,00025191.txt,579,Dark tide: Onslaught,Stackpole,Michael A.,A_04245,,New York,Ballantine Pub. Group,2000,k,American,,c,,
25192,00025192.txt,772,Flashfire,Westlake,Donald E.,A_04248,1,New York,Mysterious Press,2000,k,American,,c,,
25193,00025193.txt,521,Death on a silver tray,Stevens,Rosemary,A_04252,,New York,Berkley Prime Crime,2000,k,American,,c,,
25194,00025194.txt,573,Body of a girl,Stewart,Leah,A_04254,,New York,Viking,2000,k,American,,c,,
25195,00025195.txt,504,Murder of a small-town honey,Swanson,Denise,A_04259,,New York,Signet : New American Library,2000,k,American,DET,c,,
25196,00025196.txt,550,Lady of horses,Tarr,Judith,A_03337,,New York,Forge,2000,k,American,,c,,
25197,00025197.txt,770,The fresco,Tepper,Sheri S,A_03351,,New York,EOS,2000,k,American,,c,,
25198,00025198.txt,2004,Murder in Foggy Bottom,Truman,Margaret,A_04272,,New York,Random House,2000,k,American,,c,,
25199,00025199.txt,808,Colonization--down to earth,Turtledove,Harry,A_04276,,New York,Ballantine Pub. Group,2000,k,American,SCI,c,,
25200,00025200.txt,1038,Balance point,Tyers,Kathy,A_04277,,New York,Ballantine Pub. Group,2000,k,American,,c,,
25201,00025201.txt,1778,Gertrude and Claudius,Updike,John,A_03440,,New York,Alfred A. Knopf,2000,k,American,REAL,c,,
25202,00025202.txt,433,The grand ellipse,Volsky,Paula,A_04284,,New York,Bantam Books,2000,k,American,,c,,
25203,00025203.txt,622,Nursery crimes,Waldman,Ayelet,A_04286,,New York,Berkley Prime Crime,2000,k,American,,c,,
25204,00025204.txt,529,A beer at a bawdy house,Walker,David J.,A_04287,,New York,St. Martin's Minotaur,2000,k,American,,c,,
25205,00025205.txt,492,Altar music,Weber,Christin Lore,A_04290,,New York,Charles Scribner's Sons,2000,k,American,,c,,
25206,00025206.txt,471,Harbor lights,Weesner,Theodore,A_03550,,New York,Atlantic Monthly Press,2000,k,American,,c,,
25207,00025207.txt,543,Wheel of the infinite,Wells,Martha,A_04292,,New York,Eos,2000,k,American,,c,,
25208,00025208.txt,859,Ten thousand islands,White,Randy Wayne,A_04297,,New York,G.P. Putman's Sons,2000,k,American,,c,,
25209,00025209.txt,770,Some things that stay,Willis,Sarah,A_04299,,New York,"""Farrar, Straus & Giroux""",2000,k,American,,c,,
25210,00025210.txt,505,The limits of justice,Wilson,John Morgan,A_04300,,New York,"""Doubleday, Page & Co.""",2000,k,American,,c,,
25211,00025211.txt,630,The poisoned serpent,Wolf,Joan,A_04302,,New York,Harper & Bros.,2000,k,American,,c,,
25212,00025212.txt,631,Velma still cooks in Leeway,Wright,Vinita Hampton,A_04307,,"""Nashville, TN""",Broadman & Holman,2000,k,American,,c,,
25213,00025213.txt,508,The sky unwashed,Zabytko,Irene,A_04313,,"""Chapel Hill, NC""",Algonquin Books of Chapel Hill,2000,k,American,,c,,
25214,00025214.txt,419,The quiet invasion,Zettel,Sarah,A_04315,,New York,Warner Books,2000,k,American,,c,,
25215,00025215.txt,788,Dating Big Bird,Zigman,Laura,A_04316,,New York,Dial Press,2000,k,American,,c,,
26091,00026091.txt,634,An eye for gold,Andrews,Sarah,A_04539,,New York,St. Martin's Minotaur,2000,k,American,,c,,
26092,00026092.txt,421,The verificationist,Antrim,Donald,A_04324,,New York,Alfred A. Knopf,2000,k,American,,c,,
26093,00026093.txt,1487,Aunt Dimity beats the Devil,Atherton,Nancy,A_04326,,New York,Viking,2000,k,American,,c,,
26094,00026094.txt,692,To catch a cat,Stenstreem,Ruth,A_04540,1,New York,St. Martin's Minotaur,2000,k,American,,c,,
26095,00026095.txt,483,Candle,Barnes,John,A_04542,,New York,TOR,2000,k,American,,c,,
26096,00026096.txt,1292,Rogue planet,Bear,Greg,A_00213,,New York,Ballantine Publishing Group,2000,k,American,,c,,
26097,00026097.txt,523,Tuff,Beatty,Paul,A_04331,,New York,Alfred A. Knopf,2000,k,American,POMO,c,,
26098,00026098.txt,944,Master of the crossroads,Bell,Madison Smartt,A_00236,,New York,Pantheon Books,2000,k,American,,c,,
26099,00026099.txt,878,Like normal people,Bender,Karen E,A_04332,,Boston,Houghton Mifflin Co.,2000,k,American,,c,,
26100,00026100.txt,427,Highway robbery,Billheimer,John W,A_04547,,New York,St. Martin's Minotaur,2000,k,American,,c,,
26101,00026101.txt,637,Murder in Belleville,Black,Cara,A_04548,,New York,Soho,2000,k,American,DET,c,,
26102,00026102.txt,1166,Trial by fire,Blackstock,Terri,A_04335,,,"""Gr& Rapids, Mich. : ZondervanPub. House""",2000,k,American,,c,,
26103,00026103.txt,1708,Hit list,Block,Lawrence,A_00311,,New York,William Morrow,2000,k,American,,c,,
26104,00026104.txt,516,My Juliet,Bradley,John Ed,A_04337,,New York,"""Doubleday, Page & Co.""",2000,k,American,,c,,
26105,00026105.txt,619,The sand-reckoner,Bradshaw,Gillian,A_00370,,New York,Forge,2000,k,American,,c,,
26106,00026106.txt,540,The notorious Dr. August,Bram,Christopher,A_00378,,New York,Morrow,2000,k,American,,c,,
26107,00026107.txt,633,AfterImage,Brandon,Jay,A_00384,,New York,Forge,2000,k,American,,c,,
26108,00026108.txt,1860,Pawing through the past,Brown,Rita Mae,A_00431,,New York,Bantam Books,2000,k,American,,c,,
26109,00026109.txt,1810,Outfoxed,Brown,Rita Mae,A_00431,,New York,Ballantine Books,2000,k,American,,c,,
26110,00026110.txt,2403,Purple cane road,Burke,James Lee,A_00479,,New York,"""Doubleday, Page & Co.""",2000,k,American,,c,,
26111,00026111.txt,1309,Four blondes,Bushnell,Candace,A_04347,,New York,Atlantic Monthly Press,2000,k,American,,c,,
26112,00026112.txt,589,The amazing adventures of Kavalier & Clay,Chabon,Michael,A_00594,,New York,Picador USA,2000,k,American,POMO,c,,
26113,00026113.txt,829,Fortress of dragons,Cherryh,C. J,A_00634,,New York,EOS,2000,k,American,,c,,
26114,00026114.txt,531,Clinical trial,Christofferson,April,A_04355,,New York,Forge,2000,k,American,,c,,
26115,00026115.txt,829,The many aspects of mobile home living,Clark,Martin,A_04357,,New York,Alfred A. Knopf,2000,k,American,,c,,
26116,00026116.txt,912,Darkest fear,Coben,Harlan,A_04358,,New York,Delacorte Press,2000,k,American,,c,,
26117,00026117.txt,860,Creature discomforts,Conant,Susan,A_04361,,New York,"""Doubleday, Page & Co.""",2000,k,American,,c,,
26118,00026118.txt,2403,Riptide,Coulter,Catherine,A_00760,,New York,Putnam,2000,k,American,,c,,
26119,00026119.txt,716,The courtship,Coulter,Catherine,A_00760,,,"""Thorndike, Me. : G.K. Hall""",2000,k,American,,c,,
26120,00026120.txt,629,Suspension,Crabbe,Richard E,A_04367,,New York,Thomas Dunne Books,2000,k,American,,c,,
26121,00026121.txt,938,Killing Cassidy,Dams,Jeanne M,A_04369,,New York,Walker,2000,k,American,,c,,
26122,00026122.txt,418,Ship of the damned,David,James F,A_04559,,New York,Forge,2000,k,American,,c,,
26123,00026123.txt,1045,Far from the tree,DeBerry,Virginia,A_04560,,New York,St. Martin's Press,2000,k,American,,c,,
26124,00026124.txt,545,Heaven's wager,Dekker,Ted,A_04376,,Nashville/Tenn,n. : Word Pub.,2000,k,American,,c,,
26125,00026125.txt,730,Getting back,Dietrich,William,A_04377,,New York,Warner Books,2000,k,American,,c,,
26126,00026126.txt,1389,Dawn on a distant shore,Lippi,Rosina,A_04378,1,New York,Bantam Books,2000,k,American,,c,,
