"ID","Category","Language","Genre","Genre2","Pubdate","Author_Last","Author_First","Work_Title","Translation","PubHouse","Prize","WinnerShortlist","Author_Gender","Author_Nationality","token_count","total_characters","protagonist_concentration","avg_sentence_length","avg_word_length","tuldava_score","event_count","speed_avg","circuitousness","speed_min","volume","goodreads_avg","total_ratings","goodreads_URL","Probability1P"
"2006_Soucy,Gaetan_ImmaculateConception_PW.txt","FIC","English","PW","",2006,"Soucy","Gaetan","ImmaculateConception","French","HouseofAnansiPress","ScotiabankGillerPrize","Shortlist","M","Canada",105547,31,0.2854330709,15.2194664744,4.3336371718,3.7084342585,6420,-2.3075,0.20067,-2.5081,-2.994,3.74,148,"https://www.goodreads.com/search?q=Gaetan+Soucy+Immaculate+Conception",0
"2006_Sparks,Nicholas_DearJohn_BS.txt","FIC","English","BS","",2006,"Nicholas","Sparks","DearJohn","","","","","M","US",108355,14,0.4729907773,15.2440911649,3.9326332166,3.2941367808,6093,-2.328,0.22976,-2.5577,-3.0567,4.04,572170,"https://www.goodreads.com/search?q=Sparks+Nicholas+Dear+John",1
"2006_Spiotta,Dana_EattheDocument_PW.txt","FIC","English","PW","",2006,"Spiotta","Dana","EattheDocument","","Scribner","TheNationalBookAwards","Shortlist","F","US",95005,33,0.1818757921,13.5411915621,4.3067949656,3.5274741978,3679,-2.154,0.19055,-2.3445,-2.8326,3.64,2642,"https://www.goodreads.com/search?q=+Eatthe+Document",0
"2006_Wagner,Bruce_TheChrysanthemumPalace_PW.txt","FIC","English","PW","",2006,"Wagner","Bruce","TheChrysanthemumPalace","","Simon&Schuster","PEN/FaulknerAwardforFiction","Shortlist","M","US",87006,42,0.4109589041,16.6010303377,4.3687831426,3.8239535136,3400,-2.3176,0.22162,-2.5392,-2.9737,3.33,153,"https://www.goodreads.com/search?q=Bruce+Wagner+The+Chrysanthemum+Palace",1
"2006_Walter,Jess_TheZero_PW.txt","FIC","English","PW","",2006,"Walter","Jess","TheZero","","HarperCollins","TheNationalBookAwards","Shortlist","M","US",132456,45,0.2693865741,13.733125972,4.1419363878,3.3162754583,7602,-2.1652,0.27815,-2.4434,-2.9435,3.51,2618,"https://www.goodreads.com/search?q=Jess+Walter+The+Zero",0
"2006_Waters,Sarah_NightWatch_PW.txt","FIC","English","PW","",2006,"Waters","Sarah","NightWatch","","Virago","TheManBookerPrize","Shortlist","F","Wales",208443,51,0.1633973289,14.350636833,3.9976199658,3.2010724849,14233,-2.2552,0.26208,-2.5173,-3.1661,3.69,30250,"https://www.goodreads.com/search?q=Sarah+Waters+Night+Watch",0
"2006_Windley,Carol_HomeSchooling_PW.txt","FIC","English","PW","",2006,"Windley","Carol","HomeSchooling","","CormorantBooks","ScotiabankGillerPrize","Shortlist","F","Canada",92521,66,0.08509064,15.9354116431,4.1766301204,3.6229867406,4511,-2.3725,0.12742,-2.5,-2.9502,3.36,81,"https://www.goodreads.com/search?q=Carol+Windley+Home+Schooling",0
"2007_Beah,Ishmael_ALongWayGone_NF.txt","NON","English","MIX","",2007,"Beah","Ishmael","AlongWayGone","","","","","M","",92756,27,0.1525851198,17.1326191356,4.0867956989,3.7356855545,6759,-2.2864,0.1883,-2.4747,-2.9339,4.14,178721,"https://www.goodreads.com/search?q=+Along+Way+Gone",1
"2007_Berlinski,Mischa_Fieldwork_PW.txt","FIC","English","PW","",2007,"Berlinski","Mischa","Fieldwork","","Picador","TheNationalBookAwards","Shortlist","F","US",136952,85,0.190966123,21.6183109708,4.3148520247,4.237587678,5129,-2.211,0.15906,-2.3701,-2.8995,3.63,4129,"https://www.goodreads.com/search?q=Mischa+Berlinski+Fieldwork",1
"2007_Chariandy,David_Soucouyant_PW.txt","FIC","English","PW","",2007,"Chariandy","David","Soucouyant","","ArsenalPulpPress","GovernorGeneralLiteraryAwardforfiction","Shortlist","M","Canada",64368,11,0.4644478064,13.9900021734,4.2913254251,3.5131913827,3373,-2.2001,0.19826,-2.3983,-2.811,3.79,1179,"https://www.goodreads.com/search?q=David+Chariandy+Soucouyant",1
"2007_DAmbrosio,Charles_TheDeadFishMuseum_PW.txt","FIC","English","PW","",2007,"DAmbrosio","Charles","TheDeadFishMuseum","","AlfredA.Knopf","PEN/FaulknerAwardforFiction","Shortlist","M","US",87761,39,0.0976008724,15.9565454545,4.1416445109,3.5409344256,5997,-2.2896,0.16325,-2.4528,-2.8691,3.94,1655,"https://www.goodreads.com/search?q=Charles+DAmbrosio+The+Dead+Fish+Museum",1
"2007_Davis,Lydia_VarietiesofDistrubanceStories_PW.txt","FIC","English","PW","",2007,"Davis","Lydia","VarietiesofDistrubanceStories","","Farrar,Straus&Giroux","TheNationalBookAwards","Shortlist","F","US",67540,30,0.2460202605,23.7816901408,4.2478542234,4.3484690027,1170,-2.0674,0.12896,-2.1963,-2.6198,3.83,2162,"https://www.goodreads.com/search?q=+Varietiesof+Distrubance+Stories",1
"2007_Dean,JohnW_BrokenGovernment_NF.txt","NON","English","MIX","",2007,"Dean","JohnW","BrokenGovernment","","","","","M","",93743,91,0.0761658031,33.3249200142,5.0853826721,5.9460464143,904,-2.1858,0.12666,-2.3124,-2.7735,4.05,317,"https://www.goodreads.com/search?q=+Broken+Government",0
"2007_Denfeld,Rene_AllGodsChildren_NF.txt","NON","English","MIX","",2007,"Denfeld","Rene","AllGodsChildren","","","","","F","",107326,70,0.1514984878,17.1529486975,4.4950888147,4.0502072323,4186,-2.2294,0.14066,-2.3701,-2.8488,3.7,334,"https://www.goodreads.com/search?q=Rene+Denfeld+All+Gods+Children",0
"2007_deRosnay,Tatiana_SarahsKey_BS.txt","FIC","English","BS","",2007,"Tatiana","deRosnay","SarahsKey","","","","","F","France",111389,55,0.1099638616,11.4715756952,4.148849842,3.0496255512,6597,-2.2515,0.2476,-2.4991,-2.993,4.17,450796,"https://www.goodreads.com/search?q=+Sarahs+Key",1
"2007_Diaz,Junot_TheBriefWondrousLifeofOscarWao_BS.txt","FIC","English","BS","",2007,"Junot","Diaz","TheBriefWondrousLifeofOscarWao","","","","","M","DominicanRepublic",111847,68,0.1775304716,18.1894617011,4.1971898022,3.8770469715,3620,-2.3437,0.16394,-2.5077,-3.0028,3.89,247629,"https://www.goodreads.com/search?q=+The+Brief+Wondrous+Lifeof+Oscar+Wao",1
"2007_Eisenberg,Deborah_TwilightoftheSuperheroes_PW.txt","FIC","English","PW","",2007,"Eisenberg","Deborah","TwilightoftheSuperheroes","","Picador","PEN/FaulknerAwardforFiction","Shortlist","F","US",76486,63,0.0815165877,15.3555510942,4.2652680578,3.6049240243,3219,-2.2717,0.16053,-2.4322,-2.8644,3.62,1300,"https://www.goodreads.com/search?q=+Twilightofthe+Superheroes",0.91
"2007_Epstein,Helen_InvisibleCure_NF.txt","NON","English","MIX","",2007,"Epstein","Helen","InvisibleCure","","","","","F","",111779,64,0.0482673267,25.5962903595,4.7652080892,4.9915153352,1855,-2.1883,0.13288,-2.3212,-2.8404,4.11,989,"https://www.goodreads.com/search?q=Helen+Epstein+Invisible+Cure",1
"2007_Ferris,Joshua_ThenWeCame_PW.txt","FIC","English","PW","",2007,"Ferris","Joshua","ThenWeCame","","Little,Brown","TheNationalBookAwards","Shortlist","M","US",161684,52,0.2162838299,15.9829972321,4.1341764389,3.5740256894,7238,-2.1652,0.25309,-2.4183,-2.9838,3.46,35002,"https://www.goodreads.com/search?q=Joshua+Ferris+Then+We+Came",0
"2007_Follett,Ken_WorldWithoutEnd_BS.txt","FIC","English","BS","",2007,"Ken","Follett","WorldWithoutEnd","","","","","M","Wales",524610,209,0.1221631013,14.1916896608,4.2401089921,3.4752537217,28366,-2.2162,0.27763,-2.4938,-3.5764,4.28,225647,"https://www.goodreads.com/search?q=Follett+Ken+World+Without+End",0
"2007_Gdula,Steven_WarmestRoomintheHouse_NF.txt","NON","English","MIX","",2007,"Gdula","Steven","WarmestRoomintheHouse","","","","","M","",104644,49,0.2646616541,27.5741765481,4.8188281309,5.2492118127,365,-2.1564,0.16132,-2.3177,-2.7713,3.15,52,"https://www.goodreads.com/search?q=+Warmest+Roominthe+House",0
"2007_Gowdy,Barbara_Helpless_PW.txt","FIC","English","PW","",2007,"Gowdy","Barbara","Helpless","","HarperCollins","GovernorGeneralLiteraryAwardforfiction","Shortlist","F","Canada",104890,32,0.234375,13.0362913249,4.0973984622,3.1603909753,5964,-2.2554,0.2771,-2.5325,-3.0016,3.38,1190,"https://www.goodreads.com/search?q=Barbara+Gowdy+Helpless",0
"2007_Grimm,Sarah_AfterMidnight_ROM.txt","FIC","English","ROM","",2007,"Grimm","Sarah","AfterMidnight","","","","","F","US",99609,26,0.2910019145,12.3247958426,4.0832119132,3.1007520298,7530,-2.3143,0.30469,-2.619,-3.0786,3.75,1171,"https://www.goodreads.com/search?q=Sarah+Grimm+After+Midnight",0
"2007_Hamid,Mohsin_ReluctantFund_PW.txt","FIC","English","PW","",2007,"Hamid","Mohsin","ReluctantFund","","HamishHamilton","TheManBookerPrize","Shortlist","M","Pakistan/UK",50083,7,0.5038461538,22.0435739437,4.2465251866,4.3057295935,2003,-2.3663,0.25705,-2.6233,-3.0064,3.72,71696,"https://www.goodreads.com/search?q=+Reluctant+Fund",1
"2007_Hay,Elizabeth_LateNights_PW.txt","FIC","English","PW","",2007,"Hay","Elizabeth","LateNights","","McClelland&Stewart","ScotiabankGillerPrize","Winner","F","Canada",118225,27,0.208260413,16.957114171,4.2449582736,3.7772531189,6649,-2.3329,0.21903,-2.5519,-3.0433,3.57,11624,"https://www.goodreads.com/search?q=Elizabeth+Hay+Late+Nights",0
"2007_Hempel,Amy_TheCollectedStoriesofAmyHempel_PW.txt","FIC","English","PW","",2007,"Hempel","Amy","TheCollectedStoriesofAmyHempel","","Scribner","PEN/FaulknerAwardforFiction","Shortlist","F","US",123850,67,0.1079710145,17.0287364224,4.0102617702,3.5729998777,5356,-2.2692,0.14541,-2.4146,-2.9245,4.26,6820,"https://www.goodreads.com/search?q=+The+Collected+Storiesof+Amy+Hempel",1
"2007_Higashida,Naoki_TheReasonIJump_ME.txt","NON","English","MEM","",2007,"Higashida","Naoki","TheReasonIJump","","","","","M","",22676,6,0.7149321267,17.024024024,3.9686300599,3.578033671,419,-2.3638,0.064771,-2.4285,-2.762,3.83,50073,"https://www.goodreads.com/search?q=Naoki+Higashida+The+Reason+I+Jump",0.03
"2007_Hosseini,Khaled_AThousandSplendid_BS.txt","FIC","English","BS","",2007,"Khaled","Hosseini","AThousandSplendid","","","","","M","Afghanistan/US",129547,51,0.2352162401,13.8109808102,4.2314793965,3.3801922952,7801,-2.2521,0.19506,-2.4472,-2.9638,4.4,1327599,"https://www.goodreads.com/search?q=Hosseini+Khaled+A+Thousand+Splendid",0
"2007_Johnson,Denis_TreeofSmoke_PW.txt","FIC","English","PW","",2007,"Johnson","Denis","TreeofSmoke","","Farrar,Straus&Giroux","TheNationalBookAwards","Winner","M","US",270849,133,0.1465626318,13.3482332068,4.1649298606,3.2697081619,12311,-2.1114,0.31883,-2.4302,-3.1144,3.58,13721,"https://www.goodreads.com/search?q=+Treeof+Smoke",0
"2007_Jones,EdwardP_AuntHagar_PW.txt","FIC","English","PW","",2007,"Jones","EdwardP","AuntHagar","","Amistad","PEN/FaulknerAwardforFiction","Shortlist","M","US",173550,130,0.0427745665,19.1281825196,4.0650632151,3.7899655954,8763,-2.3996,0.14199,-2.5415,-3.1011,3.81,2011,"https://www.goodreads.com/search?q=+Aunt+Hagar",0.31
"2007_Jones,Lloyd_MisterPip_PW.txt","FIC","English","PW","",2007,"Jones","Lloyd","MisterPip","","JohnMurray","TheManBookerPrize","Shortlist","M","NewZealand",75760,33,0.3765100671,13.9856008861,3.9923719579,3.2897531483,3843,-2.3485,0.16187,-2.5104,-2.9577,3.66,22299,"https://www.goodreads.com/search?q=Lloyd+Jones+Mister+Pip",1
"2007_Larsson,Stieg_TheGirlWhoKickedThe_Hornet'sNest_BS.txt","FIC","English","BS","",2007,"Stieg","Larsson","TheGirlWhoKickedTheHornet'sNest","Swedish","","","","M","Sweden",253428,135,0.108956229,13.7077022934,4.3469697394,3.5813539914,11048,-2.1344,0.30656,-2.441,-3.1698,4.23,692795,"https://www.goodreads.com/search?q=Larsson+Stieg+The+Girl+Who+Kicked+The+Hornet's+Nest",0
"2007_LeBor,Adam_CityofOranges_NF.txt","NON","English","MIX","",2007,"LeBor","Adam","CityofOranges","","","","","M","",131050,128,0.0508784773,19.257898604,4.6149802427,4.4140843965,3323,-2.1737,0.20088,-2.3746,-2.9037,3.87,284,"https://www.goodreads.com/search?q=+Cityof+Oranges",0
"2007_Mcewan,Ian_ChesilBeach_PW.txt","FIC","English","PW","",2007,"Mcewan","Ian","ChesilBeach","","Cape","TheManBookerPrize","Shortlist","M","UK",43037,7,0.4812834225,23.7642186637,4.4274019359,4.5379532048,1456,-2.3168,0.17819,-2.495,-2.9083,3.59,85812,"https://www.goodreads.com/search?q=Ian+Mcewan+Chesil+Beach",0
"2007_Millner,Caille_GoldenRoad_NF.txt","NON","English","MIX","",2007,"Millner","Caille","GoldenRoad","","","","","F","",84504,41,0.1495215311,21.784996133,4.3110773298,4.3362260712,2928,-2.3031,0.14366,-2.4468,-2.9062,2.88,120,"https://www.goodreads.com/search?q=Caille+Millner+Golden+Road",1
"2007_Montross,Christine_BodyofWork_NF.txt","NON","English","MIX","",2007,"Montross","Christine","BodyofWork","","","","","F","",89858,29,0.1669658887,24.3781877374,4.498983804,4.7700571772,1835,-2.0477,0.23433,-2.282,-2.7651,3.95,1883,"https://www.goodreads.com/search?q=+Bodyof+Work",1
"2007_Ondaatje,Michael_Divisadero_PW.txt","FIC","English","PW","",2007,"Ondaatje","Michael","Divisadero","","McClelland&Stewart","ScotiabankGillerPrize","Shortlist","M","Canada",89281,32,0.1464723926,18.3479243732,4.214553648,3.9752900665,4130,-2.355,0.15945,-2.5144,-2.9721,3.51,11075,"https://www.goodreads.com/search?q=Michael+Ondaatje+Divisadero",0
"2007_ONeill,Heather_LullabiesforLittle_PW.txt","FIC","English","PW","",2007,"ONeill","Heather","LullabiesforLittle","","HarperCollins","GovernorGeneralLiteraryAwardforfiction","Shortlist","F","Canada",130440,35,0.2680288462,14.2728963782,3.9075186458,3.2844951383,5968,-2.4678,0.17716,-2.6449,-3.1443,4.01,22687,"https://www.goodreads.com/search?q=+Lullabiesfor+Little",1
"2007_Ross,Alex_TheRestisNoise_NF.txt","NON","English","MIX","",2007,"Ross","Alex","TheRestisNoise","","","","","M","",248747,261,0.0457425437,26.3503177966,4.8665357963,5.1723924122,3910,-2.362,0.1449,-2.507,-3.1342,4.09,14243,"https://www.goodreads.com/search?q=+The+Restis+Noise",0
"2007_Roth,Philip_Everyman_PW.txt","FIC","English","PW","",2007,"Roth","Philip","Everyman","","HoughtonMifflinandCo.","PEN/FaulknerAwardforFiction","Winner","M","US",46139,15,0.1981424149,22.6615913556,4.2092476101,4.3055006705,1400,-2.2382,0.15762,-2.3958,-2.8106,3.61,18105,"https://www.goodreads.com/search?q=Philip+Roth+Everyman",0
"2007_Shepard,Jim_LikeYoudUnderstand_PW.txt","FIC","English","PW","",2007,"Shepard","Jim","LikeYoudUnderstand","","AlfredA.Knopf","TheNationalBookAwards","Shortlist","M","US",81456,34,0.0774526678,15.3632591475,4.2543854693,3.697071616,3875,-2.2815,0.12543,-2.407,-2.8533,3.86,1819,"https://www.goodreads.com/search?q=Jim+Shepard+Like+Youd+Understand",1
"2007_Steinberg,Manny_Outcry_ME.txt","NON","English","MEM","",2007,"Steinberg","Manny","Outcry","","","","","M","",67612,21,0.2658959538,17.314212548,4.0946192658,3.8106732376,2778,-2.3858,0.16215,-2.5479,-2.9847,4.5,3347,"https://www.goodreads.com/search?q=Manny+Steinberg+Outcry",1
"2007_Stewart,Amy_FlowerConfidential_NF.txt","NON","English","MIX","",2007,"Stewart","Amy","FlowerConfidential","","","","","F","",105102,37,0.1421647819,24.0397987191,4.4813284325,4.6420263358,1197,-2.1998,0.11707,-2.3169,-2.8047,3.97,1328,"https://www.goodreads.com/search?q=Amy+Stewart+Flower+Confidential",0.95
"2007_Thomas,Dana_Deluxe-HowLuxuryLost_NF.txt","NON","English","MIX","",2007,"Thomas","Dana","DeluxeHowLuxuryLost","","","","","F","",131774,121,0.0779220779,22.9931949049,4.6245604327,4.618184488,2324,-2.1788,0.10249,-2.2813,-2.785,3.88,3143,"https://www.goodreads.com/search?q=Dana+Thomas+Deluxe+How+Luxury+Lost",0
"2007_Ulrich,LaurelThatcher_WellbehavedWomenSeldom_NF.txt","NON","English","MIX","",2007,"Ulrich","LaurelThatcher","WellbehavedWomenSeldom","","","","","F","",89551,65,0.1154192967,24.2357239513,4.7227617213,4.9200260628,1549,-2.3181,0.059848,-2.378,-2.8078,3.8,1533,"https://www.goodreads.com/search?q=+Wellbehaved+Women+Seldom",0
"2007_Vassanji,MG_AssassinsSong_PW.txt","FIC","English","PW","",2007,"Vassanji","MG","AssassinsSong","","Doubleday","ScotiabankGillerPrize","Shortlist","M","Canada",134360,81,0.0897226754,18.7156985653,4.2219494814,3.9960894183,5734,-2.2329,0.22369,-2.4565,-3.011,3.7,731,"https://www.goodreads.com/search?q=MG+Vassanji+Assassins+Song",1
"2007_York,Alissa_Effigy_PW.txt","FIC","English","PW","",2007,"York","Alissa","Effigy","","RandomHouse","ScotiabankGillerPrize","Shortlist","F","Canada",147577,52,0.1069455406,15.159424756,4.2027951494,3.5043132317,8004,-2.26,0.27875,-2.5388,-3.0872,3.37,417,"https://www.goodreads.com/search?q=Alissa+York+Effigy",0
"2007_Young,WilliamP._TheShack_BS.txt","FIC","English","BS","",2007,"WilliamP.","Young","TheShack","","","","","M","Canada",95373,26,0.49543379,16.5808414465,4.1966629755,3.7455336751,5117,-2.2445,0.18923,-2.4337,-2.9151,3.8,592793,"https://www.goodreads.com/search?q=+The+Shack",0
"2008_Adiga,Aravind_TheWhiteTiger_PW.txt","FIC","English","PW","",2008,"Adiga","Aravind","TheWhiteTiger","","Atlantic","TheManBookerPrize","Winner","M","India/Australia",105381,35,0.199807877,15.4517595308,4.0055014667,3.3845499038,5087,-2.288,0.19633,-2.4843,-2.9387,3.76,179154,"https://www.goodreads.com/search?q=Aravind+Adiga+The+White+Tiger",1
"2008_Akpan,Uwem_SayYoureOne_BS.txt","FIC","English","BS","",2008,"Uwem","Akpan","SayYoureOne","","","","","M","Nigeria",120318,68,0.1276943174,14.4404704753,4.1493367652,3.4488726463,7938,-2.2245,0.19571,-2.4202,-2.9124,3.54,15256,"https://www.goodreads.com/search?q=Akpan+Uwem+Say+Youre+One",1
"2008_Baker,Stephen_TheNumerati_NF.txt","NON","English","MIX","",2008,"Baker","Stephen","TheNumerati","","","","","M","",79109,39,0.0731319555,17.3560772269,4.5404180931,4.1600336585,733,-2.3461,0.070856,-2.417,-2.815,3.44,1488,"https://www.goodreads.com/search?q=Stephen+Baker+The+Numerati",0.15
"2008_Barry,Sebastian_SecretScripture_PW.txt","FIC","English","PW","",2008,"Barry","Sebastian","SecretScripture","","Faber&Faber","TheManBookerPrize","Shortlist","M","Ireland",117310,30,0.1590909091,18.465291988,4.0202448588,3.7604155771,4025,-2.3141,0.24609,-2.5602,-3.0781,3.81,19227,"https://www.goodreads.com/search?q=Sebastian+Barry+Secret+Scripture",1
"2008_Beck,Glenn_ChristmasSweater_BS.txt","FIC","English","BS","",2008,"Glenn","Beck","ChristmasSweater","","","","","M","US",55584,17,0.2148070907,15.0674979669,3.9772155644,3.3436432713,2431,-2.3142,0.16637,-2.4806,-2.8856,3.81,15563,"https://www.goodreads.com/search?q=Beck+Glenn+Christmas+Sweater",1
"2008_Benioff,David_CityofThieves_BS.txt","FIC","English","BS","",2008,"David","Benioff","CityofThieves","","","","","M","US",103261,35,0.4166666667,15.6361296184,4.1689264487,3.5417304037,5434,-2.2595,0.21752,-2.477,-2.9617,4.27,134620,"https://www.goodreads.com/search?q=+Cityof+Thieves",1
"2008_Blount,Roy_AlphabetJuice_NF.txt","NON","English","MIX","",2008,"Blount","Roy","AlphabetJuice","","","","","M","",148997,64,0.0729927007,20.2331613254,4.3494280184,4.102854837,1339,-2.2615,0.18238,-2.4439,-2.905,3.62,854,"https://www.goodreads.com/search?q=Roy+Blount+Alphabet+Juice",1
"2008_Boyden,Joseph_ThroughBlackSpruce_PW.txt","FIC","English","PW","",2008,"Boyden","Joseph","ThroughBlackSpruce","","Viking","ScotiabankGillerPrize","Winner","M","Canada",160590,39,0.1200733272,12.9664917239,3.8533183501,3.0294591495,10535,-2.2222,0.30708,-2.5293,-3.0789,4.12,14422,"https://www.goodreads.com/search?q=Joseph+Boyden+Through+Black+Spruce",1
"2008_Breslin,Jimmy_TheGoodRat_NF.txt","NON","English","MIX","",2008,"Breslin","Jimmy","TheGoodRat","","","","","M","",74045,77,0.1053521127,15.5295721477,4.0841765237,3.5652068886,3016,-2.143,0.24763,-2.3907,-2.8147,3.51,1041,"https://www.goodreads.com/search?q=Jimmy+Breslin+The+Good+Rat",1
"2008_Christensen,Kate_GreatMan_PW.txt","FIC","English","PW","",2008,"Christensen","Kate","GreatMan","","Doubleday","PEN/FaulknerAwardforFiction","Winner","F","US",108856,48,0.1649683283,16.2958083832,4.2258335128,3.6758126887,4887,-2.1639,0.26691,-2.4308,-2.9217,3.5,2497,"https://www.goodreads.com/search?q=Kate+Christensen+Great+Man",0
"2008_Cleave,Chris_LittleBee_BS.txt","FIC","English","BS","",2008,"Chris","Cleave","LittleBee","","","","","M","UK",111848,21,0.1976998905,13.2568448501,3.9530846546,3.1474468184,6350,-2.1888,0.21701,-2.4058,-2.9242,3.72,234159,"https://www.goodreads.com/search?q=Cleave+Chris+Little+Bee",1
"2008_Cornwell,Patricia_Scarpetta_BS.txt","FIC","English","BS","",2008,"Patricia","Cornwell","Scarpetta","","","","","F","US",180242,44,0.1581255771,14.9528787125,4.1714538312,3.5278020239,6408,-2.1976,0.27689,-2.4745,-3.0705,4.02,227456,"https://www.goodreads.com/search?q=Cornwell+Patricia+Scarpetta",0
"2008_DeSa,Anthony_BarnacleLove_PW.txt","FIC","English","PW","",2008,"DeSa","Anthony","BarnacleLove","","Doubleday","ScotiabankGillerPrize","Shortlist","M","Canada",65858,32,0.4817578773,15.9771955361,4.2114164905,3.6328775027,4761,-2.3185,0.12803,-2.4465,-2.8756,4,555,"https://www.goodreads.com/search?q=+Barnacle+Love",1
